Lot Area,Overall Qual,Overall Cond,Mas Vnr Area,BsmtFin SF 2,Bsmt Unf SF,2nd Flr SF,Low Qual Fin SF,Full Bath,Half Bath,Bedroom AbvGr,Fireplaces,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,anomaly,SalePrice,Neighborhood,Exterior 1st,Exterior 2nd,BsmtFin Type 1,Heating QC
7635,5,6,0.0,350.0,237.0,0,0,1,1,3,0,0,0,0,0,0,0,0,6,2010,1,148000,NAmes,BrkFace,Wd Sdng,Rec,Ex
9760,6,7,218.0,263.0,415.0,0,0,1,0,2,1,657,0,113,0,240,0,0,5,2010,-1,192000,NAmes,Wd Sdng,Wd Sdng,BLQ,TA
7700,6,5,351.0,0.0,756.0,788,0,1,1,4,1,0,124,216,0,0,0,0,6,2010,1,155000,NAmes,MetalSd,MetalSd,Unf,TA
4800,4,5,771.0,0.0,661.0,687,0,1,0,3,2,84,0,0,0,0,0,0,1,2010,1,80400,OldTown,Wd Sdng,Wd Sdng,ALQ,TA
8800,4,7,0.0,0.0,576.0,348,0,1,0,3,0,0,160,0,0,0,0,0,6,2010,1,96500,OldTown,Wd Sdng,Wd Sdng,Unf,Gd
4485,5,7,0.0,0.0,357.0,0,0,1,0,2,1,51,0,135,0,0,0,0,5,2010,1,109500,OldTown,Wd Sdng,Wd Sdng,BLQ,TA
8960,5,6,0.0,0.0,1008.0,0,0,1,0,2,1,0,0,130,0,0,0,0,3,2010,1,115000,OldTown,WdShing,Wd Shng,Unf,Gd
5805,5,7,0.0,1073.0,0.0,0,0,1,0,3,0,0,0,0,0,0,0,0,6,2010,1,143000,OldTown,MetalSd,MetalSd,BLQ,Gd
5790,3,6,0.0,0.0,840.0,765,0,2,0,3,0,0,0,202,0,0,0,0,5,2010,1,107400,OldTown,VinylSd,VinylSd,Unf,Gd
4608,4,6,0.0,0.0,747.0,0,0,1,0,2,0,0,0,0,0,0,0,0,6,2010,1,80000,OldTown,MetalSd,MetalSd,Unf,TA
7200,5,7,294.0,0.0,278.0,0,0,1,0,2,2,0,0,154,0,0,0,0,2,2010,1,119000,OldTown,MetalSd,MetalSd,BLQ,TA
5500,5,7,0.0,692.0,0.0,0,390,1,0,3,0,0,0,0,0,0,0,0,4,2010,1,130000,OldTown,Wd Sdng,Wd Sdng,LwQ,TA
6900,6,7,0.0,0.0,827.0,424,0,1,0,3,0,0,0,0,0,0,0,0,1,2010,1,119000,OldTown,MetalSd,MetalSd,Unf,Gd
11851,5,7,0.0,0.0,247.0,606,0,1,0,3,1,0,100,126,0,0,0,0,6,2010,1,129000,OldTown,VinylSd,VinylSd,BLQ,Ex
8239,5,6,0.0,0.0,832.0,185,0,1,0,3,0,0,0,334,0,0,0,0,3,2010,1,100000,OldTown,MetalSd,MetalSd,Rec,TA
9656,2,2,0.0,0.0,678.0,0,0,1,0,2,1,0,0,0,0,0,0,0,6,2010,1,12789,OldTown,AsbShng,AsbShng,Unf,TA
8520,6,8,0.0,0.0,624.0,0,0,1,0,2,0,106,0,0,0,0,0,0,5,2010,1,105900,OldTown,VinylSd,VinylSd,Unf,Gd
9600,8,9,0.0,0.0,930.0,636,0,2,0,3,0,54,228,246,0,0,0,0,4,2010,1,150000,OldTown,Wd Sdng,Wd Sdng,Unf,TA
10800,5,6,0.0,0.0,0.0,686,0,2,0,4,0,0,0,196,0,0,0,1200,6,2010,1,139000,OldTown,MetalSd,MetalSd,LwQ,TA
9000,8,9,0.0,0.0,346.0,1111,0,3,0,3,0,0,108,0,0,0,0,0,4,2010,1,240000,OldTown,Wd Sdng,Wd Sdng,Unf,Ex
9045,5,3,0.0,0.0,840.0,1128,0,2,0,4,0,0,18,18,0,0,0,0,6,2010,1,76500,OldTown,MetalSd,MetalSd,Unf,Fa
7407,6,7,0.0,0.0,312.0,0,0,1,0,2,0,0,158,158,0,0,0,0,4,2010,1,149700,OldTown,MetalSd,MetalSd,GLQ,TA
7740,4,7,0.0,0.0,622.0,622,0,1,0,3,0,0,0,0,0,168,0,0,6,2010,1,125500,OldTown,VinylSd,VinylSd,Unf,Gd
11340,4,6,0.0,0.0,777.0,1044,0,2,0,4,0,0,0,114,0,0,0,0,4,2010,1,122500,OldTown,VinylSd,AsbShng,Unf,Gd
10560,6,7,0.0,0.0,455.0,602,0,1,1,2,0,0,0,0,0,0,0,0,6,2010,1,140750,OldTown,Wd Sdng,Wd Sdng,Rec,Ex
5830,5,6,0.0,0.0,200.0,582,0,1,1,3,0,0,0,0,0,0,0,0,3,2010,1,128500,BrkSide,MetalSd,MetalSd,Rec,Ex
7793,7,7,0.0,0.0,634.0,908,0,1,1,3,1,0,0,60,0,0,0,0,5,2010,1,209500,BrkSide,Wd Sdng,Wd Sdng,BLQ,TA
5000,4,7,0.0,0.0,577.0,0,0,1,0,2,0,135,0,41,0,0,0,0,4,2010,1,87000,BrkSide,MetalSd,MetalSd,Rec,TA
6000,6,7,0.0,12.0,144.0,524,0,1,0,2,0,0,0,128,0,0,0,0,4,2010,1,134000,BrkSide,MetalSd,MetalSd,BLQ,TA
6000,6,6,0.0,0.0,308.0,348,0,1,1,3,2,0,0,0,0,0,0,0,3,2010,1,128000,BrkSide,MetalSd,MetalSd,LwQ,Ex
6360,5,6,300.0,159.0,316.0,498,0,1,1,3,2,0,0,35,0,148,0,0,3,2010,1,132000,BrkSide,MetalSd,MetalSd,Rec,TA
6000,6,7,0.0,0.0,480.0,636,0,1,1,3,0,221,0,48,0,0,0,0,3,2010,1,139900,BrkSide,Wd Sdng,Wd Sdng,Rec,TA
6240,5,7,0.0,0.0,252.0,492,0,1,0,2,0,306,0,32,0,0,0,0,5,2010,1,123900,BrkSide,VinylSd,VinylSd,Rec,Gd
6240,5,5,0.0,0.0,480.0,608,0,2,0,4,1,0,10,0,0,0,0,0,3,2010,1,138400,BrkSide,MetalSd,MetalSd,LwQ,TA
6120,6,5,0.0,0.0,164.0,0,0,1,0,2,1,0,0,128,0,0,0,0,3,2010,1,109500,OldTown,Wd Sdng,Wd Sdng,ALQ,TA
10300,7,6,0.0,0.0,576.0,808,0,2,0,3,0,12,11,64,0,0,0,0,4,2010,1,140000,OldTown,Stucco,Stucco,Unf,Gd
8094,4,5,0.0,0.0,888.0,1074,0,1,1,4,1,160,0,364,0,0,0,0,6,2010,1,149500,OldTown,MetalSd,MetalSd,Unf,Ex
12900,6,8,0.0,0.0,780.0,780,0,1,1,3,0,344,0,0,0,168,0,0,5,2010,1,159900,OldTown,Wd Sdng,Wd Sdng,Unf,Ex
3068,6,8,0.0,0.0,662.0,662,0,1,0,3,0,0,0,112,0,0,0,0,2,2010,1,122000,OldTown,VinylSd,VinylSd,Unf,Ex
8472,5,5,0.0,712.0,0.0,0,0,1,0,2,0,106,0,0,0,0,0,0,5,2010,1,110000,IDOTRR,Wd Sdng,Wd Sdng,LwQ,TA
5600,4,5,0.0,0.0,0.0,720,0,2,0,3,0,0,0,0,0,0,0,3500,7,2010,1,55000,IDOTRR,VinylSd,Wd Shng,nan,Fa
7630,5,9,0.0,0.0,360.0,780,0,2,0,4,1,344,0,40,0,0,0,0,5,2010,1,140000,OldTown,Wd Sdng,Wd Sdng,Unf,Gd
24090,7,7,0.0,0.0,1032.0,1196,0,2,0,4,2,56,0,318,0,0,0,0,6,2010,-1,244400,ClearCr,MetalSd,MetalSd,Unf,Ex
15263,5,5,90.0,0.0,656.0,0,0,2,0,3,2,0,132,0,0,0,0,0,5,2010,1,173000,ClearCr,HdBoard,HdBoard,Rec,Gd
10632,5,3,0.0,0.0,689.0,499,0,1,1,3,0,0,0,248,0,0,0,0,1,2010,1,107500,ClearCr,Wd Sdng,Wd Sdng,Unf,Gd
9900,5,4,0.0,0.0,186.0,180,0,1,0,3,0,0,0,168,0,0,0,0,2,2010,1,100000,SWISU,Wd Sdng,Wd Shng,Rec,TA
6001,6,5,0.0,0.0,232.0,319,0,1,0,3,0,0,0,45,0,0,0,0,3,2010,1,95000,SWISU,VinylSd,VinylSd,LwQ,Ex
6449,4,1,0.0,0.0,634.0,942,0,1,1,4,0,0,0,239,0,0,0,0,3,2010,-1,93369,SWISU,Wd Sdng,Stucco,Rec,TA
6048,5,7,0.0,0.0,120.0,744,0,2,0,2,1,56,144,0,0,0,0,0,6,2010,1,114900,SWISU,Wd Sdng,Wd Sdng,LwQ,Gd
6342,5,8,0.0,0.0,780.0,240,0,1,0,2,0,0,0,176,0,0,0,0,5,2010,1,94000,Sawyer,VinylSd,VinylSd,Unf,Gd
10773,4,3,72.0,0.0,1128.0,0,0,2,0,4,0,0,58,0,0,0,0,0,5,2010,1,136000,Sawyer,Plywood,Plywood,ALQ,TA
10778,4,5,0.0,0.0,1768.0,0,0,2,0,4,0,0,0,0,0,0,0,0,4,2010,1,136500,Sawyer,HdBoard,HdBoard,Unf,TA
11625,5,4,0.0,0.0,198.0,0,0,1,1,3,0,0,0,0,0,0,0,0,4,2010,1,131500,Sawyer,Plywood,HdBoard,BLQ,Ex
11341,5,6,180.0,0.0,90.0,0,0,1,1,3,1,0,0,0,0,95,0,0,5,2010,1,121500,Sawyer,Wd Sdng,Wd Sdng,ALQ,TA
8521,5,5,0.0,0.0,70.0,0,0,1,0,3,1,0,0,0,0,0,0,0,5,2010,1,125000,Sawyer,HdBoard,HdBoard,ALQ,TA
8246,5,8,0.0,668.0,204.0,0,0,1,0,3,1,406,90,0,0,0,0,0,5,2010,1,154000,Sawyer,Plywood,Plywood,Rec,Ex
7800,5,7,47.0,474.0,150.0,0,0,1,0,3,0,0,0,0,0,0,0,0,6,2010,1,137900,Sawyer,HdBoard,HdBoard,BLQ,Ex
9364,6,7,143.0,0.0,292.0,689,0,1,1,4,0,379,36,0,0,0,0,0,3,2010,1,158000,Sawyer,HdBoard,HdBoard,ALQ,TA
7832,5,5,0.0,0.0,89.0,0,0,1,0,2,0,226,0,0,0,0,0,0,5,2010,1,137250,Sawyer,HdBoard,HdBoard,GLQ,Ex
7424,5,5,0.0,0.0,0.0,0,0,1,0,3,2,0,0,0,0,0,0,0,5,2010,1,160250,Sawyer,Plywood,Plywood,GLQ,TA
11227,5,5,0.0,453.0,0.0,720,0,1,1,4,2,192,38,0,0,0,0,0,3,2010,1,163000,Sawyer,HdBoard,HdBoard,Rec,Ex
11616,6,5,328.0,0.0,234.0,714,0,2,1,3,1,335,0,0,0,0,0,0,4,2010,1,158900,Sawyer,HdBoard,HdBoard,Rec,TA
14000,7,5,0.0,0.0,105.0,954,0,2,1,3,0,296,44,0,0,0,0,0,4,2010,1,328000,ClearCr,Wd Sdng,Wd Sdng,GLQ,Ex
20062,7,7,0.0,0.0,328.0,0,0,1,1,1,2,496,0,0,0,0,0,0,4,2010,1,270000,ClearCr,Wd Sdng,Wd Sdng,ALQ,Gd
9259,4,4,0.0,0.0,660.0,0,0,1,0,2,0,80,0,0,0,0,0,0,6,2010,1,85000,Sawyer,Wd Sdng,Wd Sdng,Unf,TA
9600,4,7,0.0,0.0,625.0,0,0,2,0,2,0,290,0,0,0,0,0,0,2,2010,1,128000,Sawyer,VinylSd,HdBoard,BLQ,TA
23595,7,6,0.0,0.0,74.0,192,0,0,1,0,1,268,0,0,0,0,0,0,4,2010,1,260000,ClearCr,Plywood,Plywood,GLQ,TA
17082,6,5,288.0,0.0,153.0,864,0,2,1,4,1,336,104,0,0,0,0,0,5,2010,1,230000,ClearCr,VinylSd,VinylSd,ALQ,Ex
18600,3,4,0.0,684.0,0.0,558,0,2,0,4,1,0,0,60,0,0,0,450,6,2010,-1,124000,Edwards,Wd Sdng,Wd Sdng,BLQ,TA
10625,5,5,0.0,0.0,350.0,0,0,1,0,2,0,0,0,77,0,0,0,400,5,2010,1,83000,Edwards,Wd Sdng,Wd Sdng,ALQ,Fa
11479,6,7,0.0,387.0,172.0,0,0,1,0,3,1,0,52,52,0,0,0,0,6,2010,1,144500,Edwards,Wd Sdng,Plywood,GLQ,Ex
9571,5,6,0.0,0.0,405.0,0,0,1,0,3,0,44,0,0,0,0,0,0,6,2010,1,129000,Edwards,Wd Sdng,Wd Sdng,BLQ,TA
9350,4,6,0.0,0.0,564.0,0,362,1,0,3,1,0,0,0,0,0,0,0,6,2010,1,127000,Edwards,WdShing,Wd Shng,LwQ,Ex
9525,5,7,0.0,0.0,218.0,0,0,1,0,3,0,240,0,0,0,0,0,0,6,2010,1,128000,Edwards,WdShing,Wd Shng,BLQ,TA
10420,6,5,0.0,0.0,1176.0,0,0,2,0,3,0,100,22,0,0,0,0,0,3,2010,1,186000,Edwards,VinylSd,VinylSd,GLQ,Ex
17485,7,5,96.0,0.0,162.0,0,0,1,0,1,2,0,0,0,0,0,0,0,1,2010,1,308030,Edwards,VinylSd,VinylSd,GLQ,Ex
11200,5,3,0.0,0.0,1250.0,0,0,2,0,3,0,0,144,0,0,0,0,0,6,2010,1,114000,Edwards,Wd Sdng,Wd Sdng,Unf,Ex
11100,4,7,0.0,0.0,0.0,0,0,1,0,2,0,0,0,0,0,0,0,0,4,2010,1,84900,Edwards,MetalSd,MetalSd,nan,Ex
9206,6,5,336.0,0.0,741.0,755,0,2,1,3,1,192,46,0,0,0,0,0,6,2010,1,178000,SawyerW,HdBoard,HdBoard,Unf,TA
11980,7,5,177.0,0.0,0.0,0,0,1,1,1,2,0,278,0,0,266,0,0,6,2010,-1,270000,SawyerW,Plywood,Plywood,GLQ,Ex
12361,6,7,85.0,0.0,86.0,838,0,2,1,3,1,450,92,0,0,0,0,0,5,2010,1,218000,SawyerW,VinylSd,VinylSd,GLQ,Ex
9938,7,5,246.0,0.0,300.0,887,0,2,1,3,1,156,90,0,0,0,0,0,6,2010,1,236000,SawyerW,MetalSd,MetalSd,GLQ,Ex
9069,6,6,0.0,0.0,189.0,0,0,1,0,2,0,120,0,0,0,0,0,0,4,2010,1,147000,SawyerW,HdBoard,HdBoard,GLQ,Ex
10475,8,5,72.0,0.0,1694.0,0,0,2,0,3,0,160,33,0,0,0,0,0,2,2010,1,245350,CollgCr,VinylSd,VinylSd,Unf,Ex
6762,7,5,24.0,0.0,501.0,0,0,2,0,2,0,105,61,0,0,0,0,0,2,2010,1,206000,CollgCr,VinylSd,VinylSd,GLQ,Ex
10402,7,5,0.0,0.0,1226.0,0,0,2,0,3,0,0,36,0,0,0,0,0,5,2010,1,198900,CollgCr,VinylSd,VinylSd,Unf,Ex
7360,7,5,80.0,0.0,1198.0,0,0,2,0,2,0,0,54,0,0,0,0,0,3,2010,1,187000,CollgCr,VinylSd,VinylSd,GLQ,Ex
12376,7,5,0.0,0.0,203.0,1523,0,3,0,5,2,367,0,0,0,0,0,0,5,2010,-1,320000,SawyerW,Plywood,Plywood,GLQ,Gd
14235,6,8,0.0,0.0,676.0,614,0,2,0,3,0,0,59,0,0,0,0,0,3,2010,1,138500,SawyerW,Wd Sdng,Plywood,Unf,TA
8816,6,7,80.0,0.0,506.0,0,0,1,0,3,0,0,0,0,0,0,0,0,6,2010,1,155000,ClearCr,HdBoard,HdBoard,GLQ,Gd
11105,5,5,0.0,0.0,0.0,0,0,1,0,2,0,71,0,0,0,0,0,0,7,2010,1,159000,CollgCr,VinylSd,VinylSd,GLQ,Gd
9337,7,5,0.0,0.0,525.0,800,0,2,1,3,1,0,39,0,0,0,0,0,4,2010,1,191000,CollgCr,VinylSd,VinylSd,ALQ,Ex
8750,6,5,116.0,0.0,299.0,878,0,2,1,3,0,0,77,0,0,0,0,0,6,2010,1,200500,CollgCr,VinylSd,VinylSd,GLQ,Ex
15240,5,8,0.0,688.0,140.0,0,0,1,1,3,0,316,85,0,0,0,0,0,6,2010,1,150000,CollgCr,CemntBd,CmentBd,GLQ,Ex
10900,6,7,153.0,0.0,311.0,703,0,1,1,3,0,0,36,0,0,0,0,450,3,2010,1,161750,CollgCr,HdBoard,HdBoard,GLQ,Ex
10650,5,6,0.0,712.0,0.0,0,0,1,0,3,0,365,0,0,0,0,0,0,2,2010,1,128200,CollgCr,HdBoard,HdBoard,LwQ,TA
7480,5,6,0.0,0.0,396.0,0,0,1,0,3,0,0,0,0,0,0,0,0,6,2010,1,127000,CollgCr,Wd Sdng,Wd Sdng,ALQ,TA
10389,8,5,320.0,0.0,296.0,0,0,2,1,3,1,188,25,0,0,0,0,0,5,2010,1,318000,CollgCr,CemntBd,CmentBd,GLQ,Ex
11423,8,5,479.0,0.0,223.0,0,0,2,0,3,1,180,0,0,0,0,0,2000,5,2010,1,272000,CollgCr,VinylSd,VinylSd,GLQ,Ex
9548,7,6,223.0,0.0,458.0,888,0,2,1,3,1,192,39,0,0,0,0,0,1,2010,1,237000,CollgCr,VinylSd,VinylSd,GLQ,Ex
9375,7,5,0.0,0.0,1040.0,1054,0,2,1,4,1,331,38,0,0,0,0,0,4,2010,1,240000,CollgCr,VinylSd,VinylSd,Unf,Ex
12137,7,5,442.0,0.0,1649.0,0,0,2,0,3,0,0,34,0,0,0,0,0,5,2010,1,224900,CollgCr,VinylSd,VinylSd,Unf,Ex
4435,6,5,170.0,0.0,176.0,0,0,1,0,1,0,140,0,0,0,0,0,0,4,2010,1,143750,CollgCr,VinylSd,VinylSd,GLQ,Ex
4426,6,5,169.0,0.0,186.0,0,0,1,0,1,0,160,0,0,0,0,0,0,5,2010,1,143000,CollgCr,VinylSd,VinylSd,GLQ,Ex
10635,8,5,171.0,972.0,315.0,0,0,2,0,3,1,0,262,0,0,0,0,0,5,2010,1,232000,CollgCr,VinylSd,VinylSd,BLQ,Ex
8400,7,5,109.0,0.0,761.0,0,0,2,0,3,0,0,35,0,144,0,0,0,5,2010,1,213000,CollgCr,VinylSd,VinylSd,GLQ,Ex
8773,7,5,98.0,0.0,1390.0,0,0,2,0,3,0,132,105,0,0,0,0,0,5,2010,1,185500,CollgCr,VinylSd,VinylSd,GLQ,Ex
8777,3,6,0.0,0.0,0.0,0,0,1,0,2,0,0,0,0,0,0,0,0,4,2010,1,84900,Edwards,VinylSd,VinylSd,nan,TA
8842,5,6,0.0,0.0,381.0,0,0,1,0,3,0,60,0,56,0,0,0,0,1,2010,1,155891,Edwards,VinylSd,VinylSd,Unf,Ex
9825,5,5,0.0,0.0,0.0,0,0,2,0,4,0,0,0,0,0,0,0,0,5,2010,1,100000,Edwards,AsphShn,AsphShn,nan,TA
10044,5,6,0.0,0.0,126.0,0,0,1,0,3,0,257,0,168,0,0,0,0,6,2010,1,144000,Edwards,MetalSd,MetalSd,ALQ,TA
11792,4,5,0.0,0.0,744.0,328,0,1,0,2,0,0,0,0,0,160,0,0,6,2010,1,64000,Edwards,VinylSd,VinylSd,Unf,Ex
6305,6,6,0.0,0.0,480.0,0,0,1,0,3,1,0,0,0,0,0,0,0,6,2010,1,125200,Edwards,Plywood,Plywood,ALQ,TA
7819,6,5,0.0,127.0,480.0,0,0,1,0,3,1,144,0,0,0,0,0,0,3,2010,1,107000,Edwards,Plywood,Plywood,ALQ,TA
6410,4,5,0.0,0.0,960.0,0,0,1,0,3,0,0,0,0,0,0,0,0,5,2010,1,90000,Edwards,WdShing,Wd Shng,Unf,Ex
8546,4,5,0.0,0.0,1121.0,0,0,2,0,2,0,132,64,0,0,0,0,0,3,2010,1,140000,Edwards,VinylSd,VinylSd,Unf,Ex
8741,6,4,0.0,0.0,641.0,689,0,1,1,3,1,0,140,0,0,0,0,0,4,2010,1,113000,Edwards,VinylSd,VinylSd,LwQ,TA
12180,4,4,0.0,0.0,324.0,252,0,1,0,2,0,0,0,0,0,0,0,0,7,2010,1,80000,Edwards,MetalSd,MetalSd,BLQ,Fa
8562,5,6,145.0,0.0,833.0,0,0,1,0,4,1,116,78,0,0,0,0,0,5,2010,1,144500,Edwards,HdBoard,HdBoard,Rec,Ex
4853,5,6,203.0,0.0,974.0,0,0,2,0,2,1,0,0,36,0,0,0,0,5,2010,1,104000,SWISU,MetalSd,VinylSd,Rec,Fa
6858,6,4,0.0,0.0,806.0,806,0,1,1,4,0,0,66,136,0,0,0,0,5,2010,1,128000,SWISU,Wd Sdng,Wd Sdng,Unf,TA
8212,3,3,0.0,0.0,661.0,0,0,1,0,2,0,0,0,96,0,0,0,0,6,2010,1,58500,Edwards,Stucco,Stucco,Rec,TA
5000,5,6,0.0,0.0,808.0,665,0,2,0,3,1,0,0,242,0,0,0,0,5,2010,1,127000,SWISU,BrkFace,Wd Sdng,LwQ,TA
7890,6,6,0.0,0.0,618.0,0,0,1,0,2,1,0,0,0,0,166,0,0,3,2010,1,126000,SWISU,Wd Sdng,Wd Sdng,Rec,TA
7200,4,6,0.0,0.0,0.0,1788,0,3,0,6,0,0,0,0,0,0,0,500,2,2010,-1,160000,SWISU,Plywood,CBlock,nan,TA
9839,5,2,0.0,0.0,894.0,772,0,1,0,3,1,0,156,0,0,0,0,0,5,2010,1,100000,SWISU,VinylSd,VinylSd,Unf,Ex
9638,6,7,0.0,0.0,804.0,748,0,2,0,4,1,272,0,42,0,116,0,0,3,2010,1,169000,SWISU,Wd Sdng,Wd Shng,Unf,Ex
10452,7,6,371.0,252.0,850.0,908,0,1,1,4,2,0,0,86,0,0,0,0,7,2010,1,257500,Crawfor,Wd Sdng,Wd Sdng,ALQ,Ex
15600,5,6,430.0,0.0,657.0,1075,0,2,1,5,0,0,0,0,0,0,0,0,3,2010,1,215000,Crawfor,VinylSd,VinylSd,ALQ,Ex
9042,7,9,0.0,0.0,877.0,1152,0,2,0,4,2,0,60,0,0,0,0,2500,5,2010,-1,266500,Crawfor,CemntBd,CmentBd,GLQ,Ex
17500,7,8,0.0,0.0,496.0,0,0,2,0,3,2,0,207,162,0,0,0,0,5,2010,1,335000,Crawfor,BrkFace,HdBoard,GLQ,TA
19645,7,6,44.0,0.0,80.0,756,0,2,1,3,0,0,0,0,0,0,0,0,6,2010,1,203135,Crawfor,VinylSd,VinylSd,GLQ,Ex
3907,8,6,0.0,0.0,235.0,0,0,1,0,1,1,141,36,0,0,0,0,0,4,2010,1,185000,Blueste,HdBoard,HdBoard,GLQ,Gd
3907,8,5,0.0,0.0,1115.0,0,0,2,0,2,1,112,81,0,0,0,0,0,3,2010,1,162500,Blueste,HdBoard,HdBoard,GLQ,Gd
15602,7,8,0.0,0.0,254.0,0,0,2,0,1,2,0,54,0,0,161,0,0,3,2010,1,289000,Crawfor,BrkFace,Wd Sdng,ALQ,TA
5436,4,8,0.0,0.0,61.0,358,0,1,0,3,0,0,96,0,0,0,0,0,5,2010,1,125500,IDOTRR,VinylSd,VinylSd,BLQ,Gd
8154,2,5,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,4,2010,1,82000,IDOTRR,Wd Sdng,Wd Sdng,BLQ,TA
9140,6,5,0.0,0.0,321.0,380,0,1,0,2,0,0,56,0,0,200,0,0,4,2010,1,110000,IDOTRR,Wd Sdng,Wd Sdng,BLQ,Fa
7500,4,4,0.0,0.0,698.0,430,0,1,0,2,0,30,0,164,0,0,0,0,4,2010,1,68400,IDOTRR,MetalSd,MetalSd,Unf,TA
8712,4,7,0.0,0.0,859.0,319,0,1,0,2,0,68,0,98,0,0,0,0,1,2010,1,102776,IDOTRR,MetalSd,MetalSd,Unf,Gd
8712,5,5,0.0,0.0,540.0,0,0,1,0,2,0,0,0,0,0,0,0,54,6,2010,1,55993,IDOTRR,Wd Sdng,Wd Sdng,Unf,TA
8712,4,7,0.0,0.0,756.0,0,0,1,0,3,0,0,0,265,0,0,0,0,6,2010,1,50138,IDOTRR,Wd Sdng,Wd Sdng,Unf,Gd
3811,8,5,186.0,0.0,221.0,0,0,2,0,2,1,128,53,0,0,155,0,0,5,2010,1,246000,Crawfor,CemntBd,CmentBd,GLQ,Ex
11050,8,5,0.0,0.0,434.0,880,0,2,1,3,1,0,70,0,0,0,0,0,5,2010,1,254900,Mitchel,VinylSd,VinylSd,GLQ,Ex
9620,6,7,0.0,0.0,564.0,0,0,2,0,3,1,375,26,0,0,0,0,80,5,2010,1,190000,Mitchel,Plywood,Plywood,ALQ,TA
9196,7,5,0.0,0.0,1560.0,0,0,2,0,3,0,100,150,0,0,0,0,0,4,2010,1,201000,Mitchel,VinylSd,VinylSd,Unf,Ex
12328,6,5,335.0,0.0,473.0,0,0,1,0,3,0,0,0,0,0,0,0,0,5,2010,1,169900,Mitchel,HdBoard,HdBoard,GLQ,TA
12760,6,5,0.0,0.0,1958.0,0,0,3,0,5,0,0,0,0,0,0,0,0,3,2010,1,170000,Mitchel,Plywood,Plywood,Unf,TA
57200,5,5,0.0,334.0,60.0,0,0,1,0,3,2,0,0,50,0,0,0,0,6,2010,1,160000,Timber,Wd Sdng,Wd Sdng,BLQ,TA
11896,7,5,60.0,0.0,1258.0,0,0,2,0,3,1,100,48,0,0,0,0,0,5,2010,1,220000,Timber,VinylSd,VinylSd,GLQ,Ex
9803,7,5,0.0,0.0,1214.0,0,0,2,0,2,0,0,25,0,0,0,0,0,1,2010,1,179781,Timber,VinylSd,VinylSd,Unf,Ex
9802,5,5,0.0,0.0,384.0,700,0,2,1,3,0,100,0,0,0,0,0,0,4,2010,1,174000,Timber,VinylSd,VinylSd,Unf,Gd
12003,8,5,84.0,0.0,774.0,1194,0,2,1,4,1,0,75,0,0,0,0,0,5,2010,1,269500,Timber,VinylSd,VinylSd,Unf,Ex
11316,7,5,44.0,0.0,193.0,1070,0,2,1,4,1,0,40,0,0,0,0,0,2,2010,1,214900,Timber,VinylSd,VinylSd,GLQ,Ex
14191,8,5,0.0,0.0,967.0,915,0,2,1,4,0,135,0,0,0,0,0,0,4,2010,1,202900,Timber,VinylSd,VinylSd,Unf,Ex
13214,9,5,0.0,0.0,2002.0,0,0,2,0,3,1,144,76,0,0,0,0,0,5,2010,1,378500,Timber,Stucco,CmentBd,Unf,Ex
15300,5,5,0.0,0.0,1026.0,0,0,1,0,2,1,0,0,0,0,0,0,0,6,2010,1,169000,Mitchel,Plywood,HdBoard,Rec,TA
10114,5,5,0.0,0.0,1430.0,0,0,2,0,3,0,0,0,0,0,0,0,0,3,2010,1,173500,Mitchel,VinylSd,VinylSd,Unf,Ex
9400,6,5,0.0,0.0,912.0,912,0,2,2,4,0,128,0,0,0,0,0,0,4,2010,1,139000,Mitchel,MetalSd,Wd Shng,Unf,TA
11875,5,5,0.0,0.0,1344.0,0,0,2,0,3,1,328,0,0,0,0,0,0,6,2010,1,166500,Mitchel,VinylSd,VinylSd,Unf,Ex
1974,4,5,0.0,0.0,212.0,546,0,1,1,3,0,120,96,0,0,0,0,0,5,2010,1,83500,MeadowV,CemntBd,CmentBd,BLQ,TA
2394,5,6,0.0,0.0,30.0,0,0,1,0,2,1,174,0,56,0,108,0,0,5,2010,1,119500,MeadowV,CemntBd,CmentBd,GLQ,Ex
2592,5,3,0.0,232.0,175.0,576,0,1,1,3,0,182,0,0,0,0,0,0,4,2010,1,85000,MeadowV,CemntBd,CmentBd,Rec,TA
1476,4,7,0.0,0.0,370.0,546,0,1,1,3,0,200,26,0,0,0,0,0,3,2010,1,76000,MeadowV,CemntBd,CmentBd,GLQ,Ex
1491,4,6,0.0,480.0,0.0,0,0,1,0,1,0,96,24,0,0,0,0,0,5,2010,1,75500,MeadowV,CemntBd,CmentBd,LwQ,Ex
1900,4,4,0.0,0.0,546.0,546,0,1,1,3,0,0,0,0,0,0,0,0,6,2010,1,88250,MeadowV,CemntBd,CmentBd,Unf,Ex
1890,4,6,0.0,0.0,252.0,546,0,1,1,3,0,0,0,64,0,0,0,0,6,2010,1,85500,MeadowV,CemntBd,CmentBd,Rec,TA
6953,5,7,0.0,0.0,395.0,0,0,1,0,3,0,0,0,0,0,0,0,0,6,2010,1,130000,Mitchel,VinylSd,VinylSd,ALQ,Ex
