Lot Area,Overall Qual,Mas Vnr Area,Bsmt Unf SF,2nd Flr SF,Full Bath,Fireplaces,Wood Deck SF,Open Porch SF,Mo Sold,SalePrice,anomaly
9572,8,336.0,971.0,1357,2,1,500,0,6,302000,1
10678,8,337.0,983.0,743,2,1,0,33,4,285000,1
4379,8,0.0,527.0,0,2,1,160,56,7,214000,1
3523,8,30.0,1081.0,0,2,0,0,60,2,166000,1
3784,8,36.0,1451.0,0,2,0,0,120,2,193800,1
4230,7,0.0,1352.0,0,2,1,0,241,4,208900,1
3606,7,0.0,415.0,0,2,1,0,241,8,194000,1
5330,8,53.0,1550.0,0,2,0,0,102,7,207500,1
4274,7,0.0,135.0,0,1,0,0,116,11,199900,1
4251,7,0.0,625.0,625,2,0,0,54,6,164700,1
2280,6,342.0,179.0,744,2,1,0,0,9,176500,1
3230,6,1129.0,310.0,729,2,1,0,32,6,176000,1
2117,6,513.0,336.0,756,2,1,0,32,6,168500,1
2117,6,216.0,339.0,804,2,0,0,32,9,177000,1
2117,6,456.0,320.0,756,2,1,0,0,6,177000,1
5105,7,0.0,312.0,551,2,0,0,60,3,148800,1
2645,8,456.0,776.0,677,2,0,206,0,11,174000,1
7399,7,1600.0,326.0,975,2,1,0,10,6,239000,1
7321,7,0.0,1339.0,0,2,0,176,174,12,204000,1
8010,8,0.0,90.0,976,2,2,0,48,8,301000,1
8413,8,0.0,319.0,1142,2,2,147,0,6,312500,1
9466,8,0.0,0.0,0,1,1,0,30,5,279700,-1
12000,7,600.0,270.0,0,2,1,180,16,3,255000,1
16157,5,0.0,289.0,0,1,1,168,180,6,194000,1
10768,5,0.0,280.0,0,2,1,0,21,7,218000,1
3840,8,0.0,0.0,0,1,2,133,89,7,213750,1
9600,6,360.0,528.0,761,2,1,113,100,8,187000,1
9600,6,0.0,284.0,0,2,1,298,0,5,181500,1
17778,8,0.0,0.0,0,2,2,266,0,3,373000,1
18890,5,1.0,652.0,1259,2,1,155,24,8,190000,-1
7050,7,0.0,319.0,872,2,1,0,235,5,226000,1
11700,6,41.0,912.0,0,1,0,0,126,9,143450,1
8000,6,525.0,93.0,1008,2,1,0,192,6,240050,1
8723,6,0.0,0.0,0,1,0,160,0,1,162500,1
11700,6,196.0,385.0,0,1,0,0,194,4,164000,1
11358,7,0.0,778.0,0,2,1,202,0,5,185000,1
9547,7,112.0,1594.0,0,2,1,190,80,7,188500,1
10530,7,194.0,329.0,984,2,1,235,86,8,255000,1
11500,5,164.0,1680.0,0,2,0,0,0,6,136905,1
10738,6,0.0,301.0,0,2,1,224,0,11,158500,1
9600,7,320.0,326.0,0,1,1,0,0,9,175500,1
10800,6,203.0,171.0,0,1,0,0,133,2,127000,1
8050,5,0.0,437.0,0,1,0,88,64,3,127000,1
10355,5,196.0,519.0,0,2,1,0,111,7,143000,1
10289,5,168.0,237.0,0,1,0,0,0,6,156000,1
9503,5,0.0,193.0,0,1,1,316,28,6,144000,1
10624,5,84.0,1424.0,0,2,0,155,0,11,119000,1
10899,4,0.0,0.0,0,2,0,0,0,4,103000,1
12342,5,0.0,978.0,0,1,1,0,0,8,139900,1
12772,6,0.0,460.0,0,1,0,0,0,4,151500,1
8892,5,66.0,1065.0,0,1,0,74,0,7,126500,1
10482,6,63.0,81.0,0,1,0,224,0,6,145000,1
7535,5,0.0,522.0,0,1,0,12,285,6,120000,1
7450,5,0.0,250.0,0,1,1,0,72,1,124000,1
8339,5,0.0,0.0,0,1,0,0,0,7,106500,1
14357,5,0.0,386.0,0,1,1,128,0,8,140500,1
8243,5,56.0,264.0,0,1,1,170,0,2,137500,1
8680,5,0.0,894.0,0,1,0,0,0,1,117600,1
8800,7,202.0,520.0,0,2,1,0,0,10,163500,1
9200,6,98.0,548.0,0,2,0,192,0,5,161000,1
9350,6,108.0,452.0,0,2,0,333,0,10,158000,1
8800,6,306.0,431.0,1309,2,1,0,0,7,224500,1
11382,6,212.0,533.0,0,1,1,0,28,8,147000,1
22002,6,136.0,206.0,0,1,1,0,0,7,200000,1
14585,6,85.0,331.0,0,1,2,216,110,6,181900,1
7388,5,0.0,658.0,0,1,0,0,0,7,150750,1
9842,4,0.0,0.0,0,2,0,0,0,3,101800,1
8280,6,0.0,932.0,0,1,1,0,0,11,124000,1
12172,5,0.0,433.0,0,1,0,284,24,10,138500,1
5000,1,0.0,0.0,0,1,0,0,0,1,39300,1
5000,3,0.0,367.0,0,1,0,0,52,4,64500,1
3500,3,0.0,226.0,228,1,0,0,21,7,64000,1
5175,5,0.0,254.0,0,1,0,143,0,7,112000,1
9500,6,272.0,374.0,850,1,1,0,52,6,165000,1
9600,5,176.0,710.0,0,1,0,0,0,10,144000,1
11345,5,567.0,708.0,992,2,0,0,0,7,137000,1
9492,5,0.0,359.0,408,1,1,0,0,4,105000,1
9480,5,224.0,342.0,756,1,2,168,0,6,146500,1
8668,5,0.0,1560.0,0,2,0,0,0,5,126000,1
10050,5,87.0,191.0,0,2,1,140,40,6,175000,1
9600,6,291.0,618.0,0,1,1,0,0,5,158500,1
10150,5,1.0,456.0,0,1,0,0,0,7,114500,1
11344,5,180.0,414.0,650,1,0,0,0,7,144000,1
18450,6,113.0,111.0,915,2,1,0,265,8,129000,1
8760,6,0.0,63.0,0,1,0,0,0,9,141000,1
6860,5,54.0,100.0,0,1,0,0,0,12,131000,1
8250,5,0.0,765.0,0,1,0,240,0,7,142100,1
8176,5,0.0,210.0,0,1,0,0,0,8,139000,1
9750,6,243.0,834.0,0,1,0,0,0,4,157900,1
9250,5,0.0,108.0,0,1,0,390,0,7,139400,1
11988,6,0.0,467.0,0,1,2,0,40,5,150000,1
9100,5,69.0,1144.0,0,1,1,0,0,6,120000,1
9736,6,289.0,525.0,0,1,3,0,0,4,174850,1
9770,5,0.0,410.0,0,1,0,0,34,4,116000,1
10152,5,120.0,462.0,0,1,0,0,20,6,135000,1
12155,6,0.0,420.0,0,2,1,0,0,3,163500,1
12198,5,0.0,424.0,0,1,1,278,82,6,130000,1
10050,5,0.0,928.0,0,1,0,0,0,8,129500,1
11556,5,0.0,456.0,0,1,0,63,0,7,142000,1
8078,5,260.0,1560.0,0,2,0,0,0,12,128600,1
10950,6,0.0,507.0,0,1,0,0,48,4,125000,1
7942,6,0.0,0.0,0,1,0,0,0,6,136000,1
8923,5,0.0,365.0,0,1,0,0,18,5,134500,1
8540,5,0.0,120.0,0,1,0,152,0,6,127000,1
7134,5,0.0,0.0,0,1,1,0,50,2,130000,1
7150,4,0.0,1040.0,500,1,0,0,0,8,115000,1
8400,5,0.0,130.0,0,1,2,81,0,3,116900,1
13300,5,0.0,551.0,0,1,0,261,0,6,132000,1
9532,4,0.0,156.0,0,1,1,225,0,2,153000,1
15783,5,0.0,632.0,0,1,0,0,324,6,112500,1
14190,4,0.0,925.0,544,2,0,231,0,4,138000,1
9600,5,0.0,625.0,0,1,0,0,0,5,135000,1
12099,5,0.0,1018.0,0,1,1,200,0,6,156000,1
21281,5,0.0,666.0,1778,3,0,0,208,11,301600,-1
10134,5,0.0,735.0,299,1,0,0,39,7,109000,1
5500,4,0.0,882.0,0,1,0,0,0,4,103200,1
10284,4,0.0,55.0,436,2,0,0,0,8,128500,1
10800,4,0.0,656.0,0,2,0,0,0,8,64500,1
10800,5,0.0,736.0,783,1,0,0,112,7,148000,1
5400,5,0.0,691.0,0,1,0,0,20,1,86000,1
10090,7,364.0,0.0,616,2,2,460,46,10,172000,-1
8700,5,53.0,728.0,0,1,0,0,0,2,120000,1
8300,6,86.0,0.0,0,1,0,0,0,8,128500,1
11606,5,192.0,390.0,1040,1,2,335,0,9,135000,1
8064,5,0.0,672.0,252,1,1,0,0,7,122900,1
11664,6,206.0,746.0,0,1,1,0,130,11,119200,1
10496,6,320.0,844.0,678,2,1,0,0,1,143000,1
7200,5,0.0,246.0,0,1,0,0,80,5,119000,1
7200,5,0.0,432.0,0,1,1,0,171,11,102000,1
7200,5,0.0,317.0,0,1,0,194,0,7,129000,1
7000,5,45.0,422.0,0,1,0,0,16,4,135000,1
7500,5,0.0,466.0,0,1,0,0,0,7,152000,1
7315,5,0.0,545.0,0,1,1,0,0,3,140000,1
7903,5,0.0,503.0,0,1,0,0,0,5,152000,1
8000,5,0.0,125.0,0,1,2,0,0,11,156500,1
8000,5,0.0,1800.0,0,2,0,0,0,7,141000,1
7000,5,0.0,0.0,0,1,0,0,0,7,99000,1
9760,6,340.0,169.0,831,2,1,239,42,7,187000,1
7590,5,288.0,324.0,936,2,1,0,168,7,169500,1
6600,5,0.0,312.0,0,1,0,58,0,12,125500,1
6760,5,0.0,162.0,0,1,1,24,90,10,130000,1
6978,5,0.0,850.0,0,1,0,0,0,4,103000,1
9600,5,0.0,264.0,664,2,0,270,0,5,132000,1
6000,6,0.0,569.0,430,1,0,0,0,7,127500,1
4480,5,0.0,240.0,0,1,1,0,122,2,89500,1
7200,5,180.0,0.0,0,1,0,49,0,8,140000,1
3153,5,0.0,967.0,0,1,1,0,0,7,99900,1
10800,4,0.0,641.0,0,1,0,0,0,8,100000,1
7200,5,279.0,808.0,0,1,2,0,0,5,130000,1
9000,5,0.0,550.0,494,1,1,116,26,6,135000,1
6000,3,0.0,318.0,504,1,0,0,176,6,120000,1
5925,4,435.0,739.0,0,1,0,0,72,3,89471,1
5925,4,0.0,0.0,380,1,0,0,0,5,85000,1
6000,4,0.0,710.0,0,1,0,0,0,7,108500,1
9639,4,0.0,1075.0,642,2,0,0,0,5,137000,1
3880,5,0.0,357.0,0,1,0,58,42,8,110500,1
8520,5,0.0,968.0,0,1,0,0,0,7,100000,1
10337,8,0.0,725.0,863,2,0,0,0,5,184900,1
9863,6,0.0,322.0,728,1,1,0,0,3,145000,1
9600,5,0.0,702.0,630,1,0,0,0,7,125000,1
4571,5,0.0,448.0,616,1,0,280,0,6,114000,1
13600,5,0.0,662.0,915,2,0,0,57,9,90000,1
8398,6,0.0,667.0,659,2,0,128,103,11,144100,1
9900,6,0.0,1008.0,1032,2,0,0,48,5,117500,1
3600,5,0.0,371.0,671,1,1,0,32,7,124500,1
13500,7,0.0,819.0,1142,2,1,0,148,2,185000,1
7200,6,0.0,168.0,1031,2,1,0,0,11,133900,1
5400,6,0.0,779.0,467,2,0,0,0,10,152000,1
8100,5,0.0,1221.0,0,1,0,0,116,6,153500,1
10800,7,0.0,718.0,978,1,0,0,48,7,159500,1
9439,5,0.0,588.0,336,1,0,0,0,3,87000,1
8626,4,1.0,0.0,0,1,0,0,0,5,104500,1
11800,4,0.0,0.0,0,2,1,0,40,5,110000,1
6854,5,0.0,212.0,144,1,1,0,65,8,136500,1
8674,5,0.0,0.0,525,1,0,0,33,3,128250,1
8731,5,0.0,270.0,0,1,1,0,0,5,144000,1
8737,6,0.0,765.0,720,1,1,0,38,5,210000,1
6125,5,0.0,422.0,546,2,0,0,0,3,135000,1
6000,6,0.0,324.0,624,1,2,0,0,2,128000,1
6000,6,0.0,360.0,349,1,1,0,0,3,131000,1
6120,5,0.0,884.0,0,1,0,0,0,7,113000,1
6240,6,0.0,809.0,548,1,1,225,0,3,126000,1
6240,5,0.0,624.0,423,1,0,0,0,7,132000,1
6240,5,0.0,966.0,412,1,1,174,0,7,131750,1
6120,5,0.0,405.0,378,1,0,25,0,8,132500,1
6120,5,0.0,939.0,574,1,0,24,0,5,137500,1
6120,7,0.0,832.0,0,1,0,48,112,7,132000,1
6240,6,0.0,459.0,408,1,1,0,0,11,127500,1
6180,6,0.0,960.0,0,1,1,0,128,5,102000,1
7755,6,0.0,1100.0,1164,2,0,0,152,5,200000,1
13515,6,0.0,764.0,764,1,1,0,0,7,180500,1
8850,6,0.0,768.0,624,1,0,0,54,2,165000,1
8550,5,0.0,750.0,356,1,0,0,0,10,90000,1
8730,6,0.0,698.0,698,1,0,0,0,7,153575,1
5700,7,0.0,336.0,672,1,1,0,0,9,140000,1
8520,6,0.0,0.0,862,2,1,88,15,8,136000,1
5680,5,0.0,592.0,240,2,0,0,25,9,113000,1
5680,5,0.0,969.0,245,1,0,0,0,9,117000,1
7758,7,600.0,816.0,592,1,2,0,0,6,169500,1
7449,7,0.0,637.0,0,1,1,0,0,6,139400,1
13200,6,234.0,366.0,797,3,1,0,110,4,202500,1
6882,6,0.0,684.0,582,1,0,136,0,3,127000,1
9000,6,0.0,780.0,595,1,1,0,162,12,141000,1
9780,7,0.0,224.0,976,1,2,285,0,4,212300,-1
10320,6,0.0,763.0,1042,1,1,0,0,5,161000,1
4330,4,0.0,0.0,477,2,0,0,0,2,99500,1
7200,5,0.0,530.0,530,1,0,0,0,3,101000,1
4800,4,0.0,999.0,0,1,0,0,0,7,109900,1
12358,5,0.0,360.0,0,1,0,237,0,5,128500,1
10120,7,0.0,925.0,925,1,1,0,0,1,122000,1
4388,5,0.0,556.0,0,1,1,0,0,6,87000,1
10320,4,0.0,771.0,504,2,0,14,211,9,50000,1
12888,7,0.0,717.0,1005,1,2,521,0,4,219000,1
18030,5,0.0,977.0,971,3,1,122,0,3,200500,-1
8160,5,0.0,444.0,378,1,0,0,0,4,126000,1
4484,5,0.0,187.0,504,1,0,0,88,7,108500,1
11235,5,0.0,0.0,0,1,0,40,176,3,130000,1
11235,5,30.0,635.0,0,1,1,92,0,11,158450,1
14299,4,0.0,348.0,0,1,0,0,0,7,115400,1
7943,4,192.0,126.0,0,1,0,64,0,4,118500,1
14149,5,50.0,190.0,0,2,1,0,0,5,165000,1
11677,5,442.0,30.0,0,1,0,0,90,2,123000,1
8400,6,0.0,0.0,0,1,0,0,0,5,129000,1
7094,5,0.0,340.0,0,1,0,0,0,5,125000,1
8978,5,0.0,948.0,0,1,0,147,0,5,108000,1
8425,5,0.0,20.0,0,1,0,138,0,5,119900,1
8665,5,89.0,420.0,0,1,0,0,0,1,115000,1
8398,5,323.0,300.0,0,1,0,132,0,6,134500,1
7742,5,0.0,192.0,0,1,0,0,0,1,127000,1
8724,5,0.0,402.0,0,1,1,0,0,5,129000,1
8197,6,148.0,660.0,0,1,1,138,0,4,143500,1
8169,5,0.0,261.0,0,1,0,204,0,7,129000,1
14175,5,0.0,332.0,0,1,1,0,0,12,187000,1
16779,5,356.0,404.0,1087,3,1,128,570,5,158000,-1
25339,5,0.0,816.0,0,2,0,0,0,8,112000,1
6960,7,0.0,422.0,504,1,2,0,0,7,165250,1
11375,6,0.0,231.0,0,1,1,81,0,10,150000,1
13770,5,340.0,95.0,0,1,2,0,0,10,137000,1
9000,4,0.0,0.0,0,1,0,0,0,5,89500,1
115149,7,351.0,424.0,0,2,2,380,48,6,302000,1
11075,6,136.0,0.0,0,2,1,0,77,2,182000,1
10029,6,268.0,320.0,896,2,1,0,228,9,211000,1
17541,5,0.0,109.0,0,2,1,0,42,7,216000,1
22692,5,0.0,486.0,0,2,1,0,64,3,130000,1
17808,4,0.0,484.0,0,1,0,0,0,7,109900,1
12671,6,300.0,935.0,0,3,2,0,63,7,255000,1
12615,6,0.0,725.0,0,2,1,0,29,6,243000,1
10512,6,0.0,497.0,638,1,0,366,0,5,154000,1
5400,5,0.0,411.0,0,1,0,0,0,5,118000,1
11515,4,0.0,0.0,0,1,0,0,0,8,80000,1
7711,4,0.0,0.0,0,2,0,321,0,8,150000,1
9098,4,0.0,180.0,0,1,0,0,0,7,86000,1
3869,5,149.0,0.0,0,2,0,0,105,7,130000,1
9280,5,0.0,785.0,0,1,0,0,0,4,125000,1
11100,5,0.0,0.0,400,1,1,0,0,7,136500,1
7550,4,0.0,951.0,376,2,0,0,0,3,96000,1
9060,5,98.0,0.0,0,1,1,116,0,6,120000,1
23920,6,0.0,1105.0,717,2,1,0,195,4,228500,-1
10357,7,0.0,172.0,0,2,1,0,244,5,179900,1
13474,7,246.0,0.0,1121,2,1,127,44,6,225000,1
10380,7,172.0,0.0,1177,2,1,201,96,8,301000,1
13125,7,0.0,422.0,1215,2,1,72,192,11,238000,1
11287,7,340.0,386.0,807,2,1,0,84,1,228500,1
9317,7,0.0,282.0,929,2,1,202,93,7,220000,1
9965,7,220.0,280.0,1414,2,1,120,184,10,383970,1
9965,8,340.0,316.0,1362,3,1,125,144,4,424870,1
9178,8,306.0,1643.0,0,2,1,204,64,9,250000,1
10481,8,0.0,2140.0,0,2,0,136,32,6,360000,1
10652,7,306.0,1494.0,0,2,1,160,33,8,279500,1
11175,7,0.0,1316.0,0,2,1,0,20,10,200141,1
10235,8,306.0,1643.0,0,2,1,192,64,9,246500,1
9588,8,270.0,1482.0,1092,2,1,0,148,11,276000,1
8814,7,80.0,349.0,0,2,0,264,98,1,203000,1
11103,7,0.0,728.0,728,2,1,0,0,7,155835,1
8556,7,0.0,1240.0,0,2,0,140,93,5,194000,1
6762,7,108.0,544.0,0,2,0,105,54,9,195400,1
11750,7,204.0,1526.0,0,2,0,144,42,6,217000,1
8760,8,132.0,1453.0,0,2,1,144,38,6,212999,1
7242,7,0.0,1270.0,0,2,0,0,96,7,175900,1
9316,7,0.0,879.0,916,2,0,164,111,10,191000,1
9317,6,0.0,1290.0,0,2,1,0,22,3,176432,1
14364,7,128.0,92.0,882,2,1,60,55,4,277000,1
8883,7,360.0,0.0,927,2,1,108,48,5,207000,1
159000,6,472.0,747.0,700,2,2,0,98,6,277000,-1
53107,6,0.0,595.0,874,2,2,216,231,6,240000,1
12205,6,157.0,264.0,1111,2,0,133,168,7,187500,1
20064,8,0.0,0.0,0,0,2,646,0,5,279000,-1
14217,5,0.0,472.0,0,1,0,0,0,8,139500,1
8775,5,0.0,495.0,0,1,0,0,64,4,126000,1
11249,6,0.0,322.0,0,2,0,0,26,8,177500,1
10021,6,0.0,96.0,662,2,0,142,54,5,175000,1
9531,6,0.0,88.0,914,2,0,0,36,5,211000,1
8428,5,0.0,570.0,0,1,0,256,0,7,146000,1
16561,5,0.0,548.0,0,1,0,306,0,7,147900,1
8070,4,0.0,402.0,0,1,0,0,0,8,123600,1
9337,6,0.0,176.0,881,2,0,0,162,5,204750,1
10820,7,0.0,646.0,885,2,1,202,123,3,235500,1
12352,7,290.0,215.0,900,2,1,0,74,3,217000,1
9543,7,0.0,845.0,845,2,0,0,103,2,190550,1
8826,7,144.0,144.0,857,2,1,193,96,7,217500,1
10665,7,167.0,440.0,0,2,0,144,29,6,226000,1
11317,7,101.0,840.0,828,2,0,144,68,9,180000,1
11800,5,0.0,201.0,0,1,0,0,0,8,131000,1
8660,5,113.0,513.0,0,2,1,127,0,7,153500,1
9720,5,51.0,240.0,0,2,1,0,0,6,160000,1
8982,5,0.0,501.0,0,1,0,0,0,1,134900,1
16300,5,0.0,399.0,0,1,0,0,0,1,130000,1
9675,5,0.0,102.0,0,1,0,0,80,9,120000,1
7700,5,0.0,276.0,0,1,0,96,0,3,112500,1
10356,5,0.0,253.0,0,1,0,0,0,1,122000,1
7200,5,0.0,193.0,0,1,0,155,0,9,127000,1
7200,4,0.0,0.0,0,1,0,352,0,10,117000,1
10386,8,246.0,536.0,0,2,0,168,0,7,305900,1
9375,8,149.0,1284.0,885,2,1,192,87,8,228500,1
11354,7,0.0,261.0,0,2,1,306,113,1,270000,1
8749,7,100.0,1459.0,0,2,1,192,39,9,192000,1
8749,7,0.0,325.0,940,2,1,0,120,6,213000,1
8158,7,214.0,860.0,869,2,0,386,63,8,200000,1
16226,8,0.0,747.0,1242,2,1,208,50,5,267000,1
11927,8,519.0,683.0,0,2,1,120,35,6,228000,1
12728,8,256.0,333.0,908,2,1,184,121,1,275000,1
15295,7,254.0,98.0,780,2,2,225,32,6,211000,1
11248,9,215.0,567.0,0,2,1,257,45,7,285000,1
10000,8,438.0,141.0,870,2,1,0,65,12,240000,1
4435,6,170.0,189.0,0,1,0,140,0,11,131500,1
17227,8,158.0,426.0,0,1,1,240,84,1,246900,1
8200,7,0.0,847.0,1081,2,1,100,48,7,219500,1
8450,7,0.0,638.0,0,2,0,0,39,10,185000,1
8145,7,0.0,738.0,738,2,0,0,35,6,179400,1
9245,7,0.0,939.0,858,2,0,144,53,4,213500,1
8500,7,106.0,1422.0,0,2,0,192,60,11,179600,1
8769,7,0.0,460.0,0,2,0,100,41,10,173500,1
8334,6,0.0,1330.0,0,2,1,0,23,7,167840,1
8333,7,0.0,738.0,753,2,1,100,30,5,168675,1
9045,5,0.0,768.0,768,2,0,0,40,6,167000,1
9170,5,0.0,420.0,0,1,0,0,0,4,140000,1
9825,5,162.0,0.0,0,1,1,405,0,8,118500,1
8308,4,20.0,115.0,0,1,0,0,0,6,110000,1
10921,4,48.0,440.0,0,1,0,120,0,5,94750,1
16287,5,0.0,666.0,450,1,1,0,0,7,122000,1
8240,6,198.0,1179.0,0,1,0,0,0,6,110000,1
11841,6,104.0,0.0,0,1,0,0,32,5,118500,1
6285,6,0.0,456.0,0,1,1,228,0,4,133500,1
7917,6,174.0,392.0,0,1,1,370,30,5,148000,1
9555,5,0.0,0.0,1133,2,0,0,0,2,141000,1
8536,5,0.0,1125.0,0,1,0,80,64,4,155000,1
7024,5,0.0,110.0,0,1,0,0,49,6,157000,1
7023,5,0.0,123.0,674,2,0,0,85,5,171500,1
39290,10,1224.0,1085.0,0,2,2,546,484,10,183850,-1
40094,10,762.0,878.0,1538,3,1,208,406,10,184750,-1
3675,6,76.0,80.0,0,1,0,0,44,5,140000,1
6400,5,0.0,52.0,0,1,0,144,0,12,131750,1
6882,4,128.0,0.0,0,2,0,0,0,9,61500,1
10215,4,132.0,372.0,0,1,0,0,0,2,111000,1
8741,5,0.0,1195.0,0,2,0,118,0,7,98500,1
4270,3,0.0,0.0,0,1,0,0,0,5,79000,1
10042,6,0.0,238.0,125,1,1,0,0,8,108500,1
9450,4,0.0,342.0,0,1,0,0,0,5,110000,1
11767,4,0.0,560.0,550,1,0,168,24,5,112000,1
8172,4,0.0,224.0,0,1,1,0,0,7,125000,1
8172,4,0.0,182.0,0,1,0,196,0,10,79275,1
8190,4,0.0,216.0,0,1,1,0,36,10,119000,1
10896,6,0.0,1184.0,1440,2,0,0,110,3,200000,-1
10890,5,0.0,925.0,1296,2,0,0,742,1,150000,-1
10592,6,0.0,602.0,602,1,2,96,0,8,165000,1
10594,5,0.0,768.0,0,1,0,0,0,6,96500,1
7223,5,0.0,971.0,0,1,0,0,0,4,136500,1
6821,6,0.0,538.0,539,2,1,216,0,8,146500,1
7200,5,252.0,162.0,787,1,2,0,0,6,175000,1
4000,7,0.0,285.0,531,1,1,0,0,6,148500,1
6720,6,0.0,585.0,585,1,1,184,0,4,141500,1
7642,7,0.0,912.0,514,1,1,0,240,6,189950,1
7155,6,0.0,686.0,775,1,1,0,0,7,135000,1
7128,7,0.0,554.0,728,2,2,0,0,8,164000,1
4280,5,0.0,75.0,0,1,1,0,0,3,90350,1
5362,5,0.0,661.0,589,2,1,242,0,11,139000,1
6305,5,0.0,920.0,0,1,1,0,0,6,119750,1
7136,6,423.0,495.0,979,2,0,0,0,8,145000,1
6270,5,0.0,717.0,1001,2,0,0,0,8,145000,1
7230,7,0.0,851.0,851,2,1,291,0,10,238000,1
13108,5,0.0,0.0,0,1,1,174,24,6,153500,1
22420,6,0.0,242.0,1254,2,1,0,0,11,239000,1
12168,8,0.0,537.0,1254,2,2,0,0,9,359100,1
7810,4,0.0,741.0,525,2,1,0,40,11,188000,1
11275,6,480.0,0.0,895,1,1,0,0,3,220000,1
6221,5,0.0,195.0,595,2,0,0,0,10,140000,1
10570,8,0.0,556.0,1178,2,2,0,74,12,315000,1
7259,6,0.0,104.0,884,2,1,224,0,7,259500,1
14442,6,106.0,291.0,0,2,2,0,87,6,257500,1
13125,7,0.0,390.0,780,1,2,0,0,7,219500,1
21000,6,184.0,905.0,0,2,2,166,120,10,217000,1
25485,6,423.0,0.0,0,1,3,0,75,5,201000,-1
21579,6,0.0,675.0,0,2,2,0,0,9,215000,1
1782,6,0.0,186.0,516,1,1,180,0,12,123900,1
17871,4,0.0,1680.0,0,2,0,152,0,6,170000,1
3907,8,0.0,427.0,0,1,0,135,0,3,200000,1
20693,7,652.0,1262.0,0,2,2,0,146,2,198000,1
32668,6,0.0,816.0,0,3,2,0,0,3,200624,-1
18044,8,0.0,279.0,0,2,1,216,64,8,315000,1
8500,5,0.0,793.0,520,2,0,0,0,8,115000,1
7000,6,0.0,345.0,495,1,0,0,0,5,141000,1
5000,5,0.0,604.0,0,1,0,0,0,12,87000,1
7288,5,0.0,936.0,665,2,0,0,0,9,129850,1
6060,4,0.0,732.0,351,1,0,0,0,6,100000,1
9060,5,0.0,311.0,886,2,0,174,0,3,150909,1
3672,5,0.0,816.0,0,1,0,0,0,9,75200,1
8263,6,0.0,1012.0,0,1,1,0,22,5,118400,1
8967,5,0.0,961.0,0,1,0,0,0,11,67000,1
13710,5,0.0,490.0,648,1,0,289,0,6,152000,1
11067,2,0.0,0.0,0,1,0,48,0,3,68104,1
8250,5,0.0,957.0,957,2,0,0,0,6,119600,1
6565,4,0.0,106.0,0,1,0,0,444,8,140000,1
6060,5,0.0,100.0,0,1,0,154,0,11,124900,1
5568,8,473.0,0.0,0,2,1,123,0,10,375000,1
4750,8,481.0,0.0,0,2,1,123,0,12,235000,1
12150,6,0.0,0.0,0,2,1,84,0,1,183500,1
7540,6,0.0,115.0,0,1,1,0,0,6,156000,1
9187,6,0.0,748.0,0,1,0,120,0,6,134000,1
10000,5,166.0,856.0,0,2,1,168,49,12,215000,1
12864,7,0.0,17.0,0,1,1,0,144,7,245000,1
9928,7,0.0,215.0,0,2,1,114,22,5,210000,1
8750,7,50.0,98.0,0,1,0,192,84,3,148000,1
8410,6,0.0,46.0,0,1,1,193,0,4,143000,1
4054,7,352.0,552.0,0,2,2,240,0,10,244000,1
9763,7,239.0,328.0,0,1,1,0,0,9,330000,1
16905,5,0.0,383.0,0,1,2,0,104,7,170000,1
19958,6,1224.0,585.0,0,2,1,274,0,7,257000,-1
8368,7,0.0,1689.0,0,2,0,100,39,4,231713,1
8298,8,155.45454545454547,963.0,0,2,1,132,0,9,267300,1
9037,8,32.0,1048.0,0,2,1,120,33,12,265900,1
10991,8,80.0,1571.0,0,2,1,100,36,12,239000,1
10656,8,274.0,1638.0,0,2,1,192,80,11,248900,1
10331,7,0.0,970.0,0,2,0,232,0,7,174000,1
13758,7,117.0,254.0,530,2,1,168,36,4,187500,1
9303,6,42.0,130.0,868,2,0,144,122,7,204000,1
6718,8,86.0,1017.0,0,2,0,256,28,1,180500,1
9590,7,442.0,82.0,0,2,1,160,22,5,187500,1
11305,8,886.0,593.0,0,2,1,201,64,4,282000,1
7777,6,203.0,1491.0,0,2,1,0,35,11,178000,1
14536,8,236.0,316.0,0,2,1,0,252,11,270000,1
11800,7,94.0,356.0,1340,3,1,143,32,7,279900,1
35133,5,226.0,413.0,0,1,2,0,263,5,186700,-1
15306,8,100.0,1652.0,0,2,1,0,0,5,283463,1
12633,10,242.0,1824.0,0,2,1,160,36,9,392000,1
12665,8,245.0,1094.0,1349,2,1,144,39,2,281213,1
8402,5,0.0,914.0,0,1,0,0,30,12,147000,1
43500,3,0.0,0.0,0,1,0,483,266,6,130000,-1
6710,6,134.0,0.0,0,0,0,0,40,6,140000,1
25286,4,0.0,431.0,0,1,0,0,0,1,132250,1
25000,5,0.0,1632.0,0,2,0,0,0,6,143000,1
32463,4,149.0,90.0,0,1,1,439,0,3,168000,1
4224,5,0.0,200.0,0,1,1,100,110,6,129900,1
4224,5,0.0,268.0,0,1,1,536,90,8,134000,1
1504,4,0.0,294.0,546,1,0,0,0,5,85500,1
1533,4,0.0,27.0,462,1,0,112,97,7,106500,1
1495,4,189.0,162.0,546,1,0,0,64,5,93900,1
2001,4,80.0,546.0,546,1,0,0,0,1,75000,1
1936,4,0.0,0.0,0,1,0,0,0,12,84500,1
1890,4,0.0,546.0,546,1,0,0,0,4,75190,1
